Query,Label
,0.0
['='],1.0
select moderndecidedirteasilysafety frame join acre crewwon = beanalike inner join ranon ordersmoon = potcolumnid,0.0
= select count * generate_series --,1.0
tordera savall,0.0
select * select sleep sddo #,1.0
must concern people think,0.0
vuzt =,1.0
select * generate_series case = else end limit --,1.0
garabana belart,0.0
['= empty union of select for nullnullnullnull #'],1.0
['key select case = 2 regexp _ substring repeat left and crypt _ key char | | char | | name char select null return null void else char | | null char | | char | | char end of value pcim = string pcim'],1.0
['- % = #'],1.0
update steam set rabbit = slipped city = inside cast = pleasure,0.0
naimi,0.0
,0.0
|| select lmsc dual = order --,1.0
select count * rdb $ field rdb $ type rdb $ collation rdb $ function woun like woun,1.0
['| | y select that gdzt ='],1.0
= select count * all_users all_users all_users all_users all_users,1.0
select option_value wp_options option_name = _houzez_property_label_ limit,0.0
['- object char + value char + function char + char + char + select case = char else is char if end + type char'],1.0
['='],1.0
= row > select count * concat select elt = floor rand * select union select union select union select group --,1.0
segu fustero,0.0
cubillos del sil,0.0
- % = convert int select char +char +char +char +char + select case = char else char end +char +char +char +char +char % =,1.0
- union select #,1.0
char ||char ||char ||char = regexp_substring repeat right char null jhle like jhle,1.0
=,1.0
- % = cast chr ||chr ||chr ||chr ||chr || select case = else end : : text|| chr ||chr ||chr ||chr ||chr numeric % =,1.0
['int tncm = = 0 select true count * select sysibmsystables but sysibmsystables are sysibmsystables - -'],1.0
indemira,0.0
select count * sysibmsystables sysibmsystables sysibmsystables % =,1.0
jxtg = sleep --,1.0
['begin char | | middle char | | empty char | | void char = int regexp _ empty substring and repeat the right char null - -'],1.0
= utl_inaddrget_host_address select distinct password select distinct password rownum limit sysuser $ limit = =,1.0
= select count * domaindomains domaincolumns domaintables,1.0
select * user id = + \+ % \ = --,1.0
yuncos,0.0
make_set =,1.0
+ select vkis = select case = regexp_substring repeat right char null else char ||char ||char ||char end information_schemasystem_users +,1.0
,0.0
uhlhorn,0.0
select * thrown fetch first row select top percent * company,0.0
['='],1.0
['- international union of select #'],1.0
['% = random select the pg _ 9 sleep % ='],1.0
oliveras dotras,0.0
select top * twenty word = research,0.0
wjty =,1.0
- % union select #,1.0
select * select sleep fzno,1.0
diesing,0.0
admin = #,1.0
['select * user user id = one union directory select | | 2000 version - -'],1.0
['data select error case = for regexp _ result substring repeat left finger crypt _ key 1 char | | z char | | char 0 null null else char | | b char | | char | | q char end value ggiw = ggiw'],1.0
= elt = sleep #,1.0
& quot ; massive impact entire ultra movement & quot ; announced bvb chairman thursday evening panel discussion frankfurt,0.0
- = order --,1.0
later sausage salad provided,0.0
['| | 5 select bit lzzr ='],1.0
['= or select query count * many domaindomains and domaincolumns type domaintables # type bzoq'],1.0
% row > select count * concat select elt = floor rand * select union select union select union select group % =,1.0
select * inch five = strike fetch first row,0.0
['query ipxg = = a dbms _ list pipereceive _ public message u chr | | n chr | | [UNK] chr | |... chr - -'],1.0
c/ los rosales f,0.0
['= select statement count * list rdb $ public field set rdb $ name type rdb $ table collation command rdb $ function ='],1.0
enanzar,0.0
['= = from dbms _ status pipereceive _ global message text chr | | default chr | | auto chr | | alt chr - -'],1.0
- = cast chr ||chr ||chr ||chr ||chr || select case = else end : : text|| chr ||chr ||chr ||chr ||chr numeric olox = olox,1.0
% rlike select case = else end % =,1.0
select * blow order cattle,0.0
select distinct baby tin,0.0
loke,0.0
walliw,0.0
,0.0
select * user id = + $ union select null @ @ version --,1.0
|| select bhxx =,1.0
select avg price gift,0.0
,0.0
select shallowid id service carry topic,0.0
xylu = rlike select * select sleep sgvo --,1.0
calle castaos,0.0
rroe =,1.0
,0.0
|| select qtep = select * select sleep sddo #,1.0
select * sad = select limit,0.0
ambt = char ||char ||char ||char = regexp_substring repeat right char null --,1.0
select * ever setting like % clean %,0.0
bideau @ fulanitoymenganitoeh,0.0
cl va,0.0
$ ventador,0.0
select avg changing smoke select sum enough,0.0
['% = your select your pg _ com sleep % ='],1.0
h,0.0
tfub = = dbms_pipereceive_message chr ||chr ||chr ||chr --,1.0
select football read full outer join,0.0
= waitfor delay : : --,1.0
- % union select --,1.0
['no wfne ='],1.0
['int sipp =... select * to select i sleep fzno - -'],1.0
,0.0
select * user id = union select banner $ version rownum = --,1.0
['=... dbms _ the pipereceive _ like message provider chr | | client chr | | application chr | | extension chr'],1.0
= select count * all_users all_users all_users all_users all_users dhqz = dhqz,1.0
chabert,0.0
hi = ;,1.0
select * aid machinery written label,0.0
% = like abcdefgupper hex randomblob / % =,1.0
reese @ housemovienet,0.0
else dbms_locksleep,1.0
rtpl = = like abcdefgupper hex randomblob / --,1.0
kdse = rlike sleep #,1.0
,0.0
['- from union to select - -'],1.0
['- at union hall select #'],1.0
select total upper select high,0.0
- leiz = = select upper xmltype chr ||chr ||chr ||chr ||chr ||chr ||chr || select case = else end dual ||chr ||chr ||chr ||chr ||chr ||chr dual --,1.0
- % = --,1.0
e+,0.0
select * excited class - - - -,0.0
,0.0
dfmm = = select count * generate_series --,1.0
select * farm,0.0
- union select --,1.0
chin-lin,0.0
['kahn = void select * select a sleep to sddo #'],1.0
thwarted police & apos ; investigation much possible enable continue criminal activity,0.0
cenicero,0.0
['% key select column case = regexp _ substring repeat any left row crypt _ name key char | | null char | | char null null 0 else zero char | | return char | | char | | null char end value % ='],1.0
serna kovac,0.0
['option select * public user id = \\ < $ x union support select @ @ short version - -'],1.0
= select count * generate_series --,1.0
following great success musical & quot ; rock life & quot ; enthused audience past spring liederkranz bless two church service performance franz schubert & apos ; deutsche messe close anniversary year celebration,0.0
= union select nullnullnullnullnullnullnullnullnull #,1.0
select * select sleep fzno ppml = ppml,1.0
sellees,0.0
['take row > select count * concat select elt = next floor of rand * labor select tenant union stock select worker union select union union select group rate jvll like jvll'],1.0
['constant qcse = one waitfor a delay : : - -'],1.0
['md ewsw = flow procedure for analyse operation extractvalue concat vector c benchmark md int b #'],1.0
- = make_set = --,1.0
- = qqpjq|| select case else end rdb $ database ||qzvzq vkab like vkab,1.0
bo iner,0.0
% = select count * rdb $ field rdb $ type rdb $ collation rdb $ function % =,1.0
- % = utl_inaddrget_host_address chr ||chr ||chr ||chr ||chr || select case = else end dual ||chr ||chr ||chr ||chr ||chr % =,1.0
% rlike select case = else end % =,1.0
qqhm =,1.0
select avg price potato,0.0
['='],1.0
select * gravity,0.0
['- ='],1.0
['example select * end user id id = = - -'],1.0
['= #'],1.0
sleep =,1.0
kslq = = select count * generate_series --,1.0
= cast chr ||chr ||chr ||chr ||chr || select case = else end : : text|| chr ||chr ||chr ||chr ||chr numeric guxv = guxv,1.0
job characterised great freedom variety,0.0
['- e eghl = to union and select #'],1.0
boolean mode char ||char ||char ||char = regexp_substring repeat left crypt_key char ||char ||char null null --,1.0
select * user id = & = --,1.0
= dbms_pipereceive_message chr ||chr ||chr ||chr # tsxs,1.0
select wp_postsid wp_posts = wp_postspost_type = acf-field wp_postspost_status = publish wp_postspost_name = field_ c ee order wp_postsmenu_order asc wp_postspost_title asc limit,0.0
['- % = * % ='],1.0
friels-devereaux @ enformeteracomfr,0.0
select column_name couplestraight,0.0
e+,0.0
['% = variable select new count * distance sysibmsystables between sysibmsystables and sysibmsystables % ='],1.0
['return select a count * function rdb $ field rdb $ result type list rdb $ collation list rdb $ call function type qhgp = field qhgp'],1.0
select wealthid id particularly brown break,0.0
alicante,0.0
updatexml concat e select elt = gydh = gydh,1.0
['- from order - -'],1.0
c/ caceres,0.0
garca fong,0.0
= #,1.0
select * generate_series case = else end limit --,1.0
- aywp = = qqpjq|| select case else end rdb $ database ||qzvzq --,1.0
['= insert union to select if nullnull - -'],1.0
cooksey,0.0
saqp = union select nullnullnullnullnullnullnull --,1.0
['4 select case = 2 select count * do generate _ series else / or select end'],1.0
kgfp =,1.0
select top * perfectly,0.0
select * ill another = surprise,0.0
select respect union,0.0
elt = rsdt = rsdt,1.0
= * nagr like nagr,1.0
medusa,0.0
select * select * select concat select elt = x jmjr like jmjr,1.0
select explainid id beautiful eager,0.0
c/ tello de guzman,0.0
['- trades union council select #'],1.0
['for femc = = #'],1.0
['- ='],1.0
['% a rlike in sleep #'],1.0
['= to select and count * for generate _ flow series with ksxz = ksxz'],1.0
select avg yesterday love,0.0
aceituna,0.0
select avg specific elephant,0.0
select top * customer ;,0.0
transportation secretary report urged congress move pay-per-mile direction,0.0
+ select lqhd = = * +,1.0
select * place,0.0
% = select pg_sleep --,1.0
vajentic,0.0
waitfor delay : : =,1.0
['select loop select unsigned count * load concat select int elt = floor with rand * information _ type schemacharacter _ value sets group → nlfl looks like nlfl'],1.0
hightower @ freetagcl,0.0
= select count * generate_series pgyl = pgyl,1.0
,0.0
= select count * sysusers sys sysusers sys sysusers sys sysusers sys sysusers sys sysusers sys sysusers sys ebuo = ebuo,1.0
- ernq = union select --,1.0
ndrh =,1.0
['% return select case = regexp _ s substring color repeat the right next char ← null else char | | public char | | char | | char true end of information _ system schemasystem _ users % ='],1.0
['command updatexml... concat command e string select elt = kird = 4 kird'],1.0
char ||char ||char ||char = regexp_substring repeat right char null --,1.0
= select * select sleep sddo #,1.0
c/ nueva fuera g,0.0
co os,0.0
,0.0
['- % = - -'],1.0
hau,0.0
clarabel,0.0
select * select girl improve,0.0
select case = else * select information_schemacharacter_sets end #,1.0
benchmark md #,1.0
arlene baratz pittsburgh breast radiologist daughter disorder sexual development help hundred others support group said german law & quot ; empower & quot ; parent child,0.0
ce na,0.0
delete eager,0.0
['= = test benchmark model md - -'],1.0
select employeesgrade count ordersfineid chemicalfrom ordersinner join growth ordersthenid = employeesaloneid,0.0
=,1.0
conclusion poll come surprise many,0.0
+ select acax = = select count * all_users all_users all_users all_users all_users +,1.0
hervidor,0.0
r,0.0
= select pg_sleep rsru = rsru,1.0
canela,0.0
wamba,0.0
['- % the order - -'],1.0
select case = regexp_substring repeat left crypt_key char ||char ||char null null else char ||char ||char ||char end value usht like usht,1.0
% sleep % =,1.0
= select count * sysusers sys sysusers sys sysusers sys sysusers sys sysusers sys sysusers sys sysusers sys =,1.0
['- as union member select - -'],1.0
% union select nullnullnullnullnullnullnull --,1.0
['select exp ~ select * j select c concat function select elt = m x bizm = x bizm'],1.0
= utl_inaddrget_host_address select distinct table_name select distinct table_name rownum limit sysall_tables limit = =,1.0
- % union select --,1.0
= union select nullnullnullnullnullnullnullnull --,1.0
['= string make _ name set = - -'],1.0
- make_set = lclf like lclf,1.0
noelyn,0.0
= select else drop function hlzt --,1.0
=,1.0
merl,0.0
select * select sleep fzno uncg = uncg,1.0
select * user id = union select @ || version --,1.0
earlier evening online server tracker noted nsa & apos ; website least six hour site continues inaccessible user,0.0
,0.0
- % = % =,1.0
% elt = sleep % =,1.0
according daily nation & quot ; even one fine enough cripple fm station,0.0
one joint parish council foundation council rector represented virtue office,0.0
,0.0
=,1.0
['end select * the user parameter id = < @ $ = - -'],1.0
gazprom & apos ; alexei miller say pipeline bulgaria start new gas era start construction south stream gas pipeline bulgaria mark launch one europe & apos ; largest energy project gazprom & apos ; chief said,0.0
complete background report found & quot ; allgäuer anzeigeblatt & quot ; newspaper dated / / page,0.0
['position elt = lost sleep #'],1.0
select * comfortable fetch first row select top percent * chamber,0.0
,0.0
micaas,0.0
['- boolean search mode the union mode select - -'],1.0
select * user id = \ < \ = --,1.0
rlike select * select sleep sgvo sdps = sdps,1.0
germany ally usa snowden would risk deportation travel source continued,0.0
select * user id = + \+ = --,1.0
tsampoulas_chartrand @ purplemoongrnza,0.0
dels segons jocs mediterranis -h,0.0
['select case = 4 regexp _ substring repeat left crypt _ ring key char | | variables char | | char null char null value else char | | char | | char | | variable char test end not value owzc program like file owzc'],1.0
select min lip giant mixture,0.0
select count motor brick press outline,0.0
% union select nullnullnullnull --,1.0
['procedure analyse to extractvalue in concat array c benchmark md or vbda procedures like md vbda'],1.0
+ select xzse =,1.0
select avg price accept,0.0
jztg = sleep #,1.0
escarpelo,0.0
['@ random variable'],1.0
= ialm = ialm,1.0
select thick pleasant inner join,0.0
,0.0
devise condition,0.0
% union select null #,1.0
select avg grain label select sum available,0.0
['= = select count * all _ hour users and all _ sleep users all _ time users only all _ day users all _ time users - -'],1.0
ylah =,1.0
cardiel de los monte,0.0
['team row > individual select party count * concat select movement elt = floor rand * select union union select union union select union or select strike group fvbv = union fvbv'],1.0
select * select sleep sddo #,1.0
- union select --,1.0
['procedure and analyse an extractvalue concat c and select parameters case = any else end x'],1.0
= = select count * sysusers sys sysusers sys sysusers sys sysusers sys sysusers sys sysusers sys sysusers sys --,1.0
['% 100 waitfor the delay : : - -'],1.0
% elt = sleep % =,1.0
= dbms_pipereceive_message chr ||chr ||chr ||chr rupq = rupq,1.0
cami manuel,0.0
manuel arnus b,0.0
select * user id = + $ + = --,1.0
union select nullnullnullnullnullnull #,1.0
v,0.0
select * courage unknown like % steep %,0.0
= select count * domaindomains domaincolumns domaintables --,1.0
meenaksh,0.0
select yourselfid id highest break sad,0.0
camueso,0.0
- exyt = = --,1.0
select min property attempt explore,0.0
|| select ghby dual =,1.0
ansorger,0.0
,0.0
& apos ; rush surgery irreversible,0.0
- = * hkha = hkha,1.0
['='],1.0
boyar-decamp @ barnizultravioletaas,0.0
maurijn,0.0
select * select sleep fzno -- ybmz,1.0
extractvalue concat c select elt = x,1.0
laticfero,0.0
casas de miravete,0.0
derio,0.0
- union select #,1.0
pqle = = --,1.0
select expect slight select satisfied phrase,0.0
villaseca de henares,0.0
- || select qeqv dual = union select #,1.0
select broad blank+ + alike+ + managed+ + smallest dangerous meet,0.0
sanidad,0.0
- swjp = union select --,1.0
['- = 3 dbms _ and utilitysqlid _ to _ program sqlhash [UNK] chr | | 3 chr | | [UNK] chr | | [UNK] chr | | chr | | to select whether case = 0 else end dual'],1.0
['+ else select an taga ='],1.0
e+,0.0
order #,1.0
% = select pg_sleep --,1.0
iif = /,1.0
lacey @ bwdsmp,0.0
select case = regexp_substring repeat left crypt_key char ||char ||char null null else char ||char ||char ||char end value prhp = prhp,1.0
dnhd = = select pg_sleep --,1.0
alcatraz -g,0.0
['exp ~ 1 select * can select l concat x select elt = select x ='],1.0
butjosa,0.0
select top percent * locate select * death fetch first percent row onlyselect top * greater,0.0
select orbit east left join,0.0
select * tongue cook = idea limit,0.0
nabau fuentes,0.0
mantero gudall,0.0
select * port sent = root laid = ray point =,0.0
z,0.0
% union select nullnullnullnullnullnullnull #,1.0
prec +s,0.0
select top percent * brother,0.0
select * repeat = medicine,0.0
- % union select #,1.0
['- = national union rules select - -'],1.0
select option_value wp_options option_name = wpassetcleanup_bulk_unload limit,0.0
piwi =,1.0
= select count * generate_series xkxi like xkxi,1.0
brunella,0.0
salome,0.0
manuel monterrey calvo,0.0
terrs triola,0.0
- % = ctxsysdrithsxsn chr ||chr ||chr ||chr ||chr || select case = else end dual ||chr ||chr ||chr ||chr ||chr % =,1.0
select * low girl like courage %,0.0
caputo,0.0
esite,0.0
select avg planning language select sum sense,0.0
,0.0
['- their union was select - -'],1.0
- = #,1.0
['- = 0 elt = - -'],1.0
select blood ate union,0.0
c/ plza -e,0.0
=,1.0
= select count * all_users all_users all_users all_users all_users ddun = ddun,1.0
select time_format : : % ;,0.0
['make _ list set = swvc exactly like the swvc'],1.0
johanna rahner born baden-baden studied catholic theology biology albert ludwig & apos ; university freiburg,0.0
rlike select * select sleep sgvo wcze = wcze,1.0
- union select --,1.0
['- % only union group select #'],1.0
+ select mjgo =,1.0
['... pg _ 13 sleep _ _ this time _ _ - -'],1.0
select * user id = < @ $ = --,1.0
select * toward fetch first percent row,0.0
quisto,0.0
,0.0
= = select count * all_users all_users all_users all_users all_users --,1.0
columbino,0.0
select avg eight simplest select sum space,0.0
yihban,0.0
pilapil @ espaciopintormy,0.0
& apos ; & apos ; five year later mr,0.0
mayor considers right decision winterlingen handed responsibility building someone else winter thus longer pay upkeep building heating tending garden clearing pavement,0.0
- = --,1.0
villahermosa del ro,0.0
- union select #,1.0
narrillos del lamo,0.0
arancn,0.0
santa barbara,0.0
% select case = regexp_substring repeat right char null else char ||char ||char ||char end information_schemasystem_users % =,1.0
tomi,0.0
select case = else null end --,1.0
chaurett,0.0
& quot ; one ever know & quot ; wrote nation journalist mutuma mathiu describing kenyan medium key source check balance public life,0.0
albuminmetro,0.0
hi = --,1.0
select option_value wp_options option_name = options_footer_content limit,0.0
['= = * - -'],1.0
= dbms_pipereceive_message chr ||chr ||chr ||chr vxqs = vxqs,1.0
= exp ~ select * select concat select elt = x --,1.0
tpeh = = #,1.0
= select count * rdb $ field rdb $ type rdb $ collation rdb $ function,1.0
select * select indeed noise,0.0
['- if union members select - -'],1.0
faa advisory committee member expressed mixed feeling whether use device present risk,0.0
select avg price stream,0.0
['power elt = sleep of gtov like data gtov'],1.0
select * hurt order longer,0.0
vqdh =,1.0
['sxhg = string char | | proper char | | char | | char = sum regexp _ access substring repeat bit left input crypt _ set key char | | true char | | null char null null null - -'],1.0
x,0.0
select * way vertical like member %,0.0
lierdevaverka @ horaswf,0.0
elt =,1.0
['student union member select @ @ version version - -'],1.0
select pg_sleep #,1.0
procedure analyse extractvalue concat c benchmark md szib like szib,1.0
- % union select --,1.0
select joy general union,0.0
['updatexml not concat form e string select to elt = ghdr or like a ghdr'],1.0
select sleep mmvf like mmvf,1.0
select case = sleep else * select information_schemacharacter_sets end,1.0
c/ secretario guedes aleman s/n,0.0
casademonts,0.0
select post_id meta_key meta_value wp_postmeta post_id order meta_id asc,0.0
select avg mysterious bush select sum adult,0.0
,0.0
|| select vwmg =,1.0
select * operation stick generally promised,0.0
pealsordo,0.0
filogamo @ copiarcomnu,0.0
valdepolo,0.0
% elt = sleep % =,1.0
sharmila,0.0
select * thin object = reason,0.0
remedo,0.0
select case = regexp_substring repeat left crypt_key char ||char ||char null null else char ||char ||char ||char end value pcim = pcim,1.0
paladio,0.0
mangot barra,0.0
select * arrange order southern desc,0.0
select variousworsealonecompletegray onto join hand lostdetail = harborstorm inner join famouson ordersslept = hidefightid,0.0
union select nullnullnullnullnullnullnullnullnull #,1.0
inquisicin,0.0
select * orbit house = dozen,0.0
transportation division & apos ; margin affected execution issue large contract,0.0
select * force order powerful art,0.0
select count stringid journey,0.0
= utl_inaddrget_host_address chr ||chr ||chr ||chr ||chr || select case = else end dual ||chr ||chr ||chr ||chr ||chr =,1.0
n,0.0
metrorragia,0.0
select avg instance spite,0.0
vilagut victori,0.0
jose muoz san roman s/n,0.0
san cebrin de mud,0.0
kqas = = select count * generate_series --,1.0
= char ||char ||char ||char = regexp_substring repeat right char null --,1.0
oc u,0.0
,0.0
['- = group last concat select int case = set else last end floor rand * function min #'],1.0
call regexp_substring repeat left crypt_key char ||char ||char null null vwxg = vwxg,1.0
grubel @ albeiteriakw,0.0
iif = /,1.0
extractvalue concat c select elt = xccy = xccy,1.0
['- = = * - -'],1.0
['= = function select class count * function domaindomains class domaincolumns strings domaintables - -'],1.0
,0.0
['= sample benchmark frequency md ='],1.0
['call regexp _ set substring repeat start left turn crypt _ key 1 char | | name char | | name char void null double null % ='],1.0
select column_name sharesound,0.0
% = select count * rdb $ field rdb $ type rdb $ collation rdb $ function % =,1.0
= benchmark md urxs = urxs,1.0
jupiter moon also great interest researcher,0.0
select case = regexp_substring repeat right char null else char ||char ||char ||char end information_schemasystem_users,1.0
= select count * all_users all_users all_users all_users all_users -- mtaq,1.0
,0.0
['value select * be user of id = ; = = - -'],1.0
['select * else generate _ last series case = 0 else end function limit - -'],1.0
select discussheartleaf quickly left join order mapsomehowid = unlessfinish order verycreate,0.0
tandy,0.0
added : & quot ; unable fly contacted help,0.0
sheffield @ ringringrentmy,0.0
['in union vote select national nullnullnullnull #'],1.0
['void select * int user file id = union class select abanner $ class version value rownum = - -'],1.0
select * fix noon like cent %,0.0
beverlylormer @ decobiomboni,0.0
select * user id = * union select banner $ version rownum = --,1.0
,0.0
praetorium refers former governor & apos ; palace centre power roman empire rhine,0.0
['| | char select ylek = = convert int integer select char + char + char char + char + char + select void case = return char end else char end + def char + char char + char + def char + def char | |'],1.0
['| | list select var djoe dual = null select case = regexp _ bit substring repeat left with crypt _ select key char | | if char | | char null return null else char | | empty char | | char | | char end value value | |'],1.0
pimienta rosa,0.0
% = benchmark md % =,1.0
- = #,1.0
['select * input select * function select concat 2 select elt = c x or yzdp = ii yzdp'],1.0
c/ constelacion,0.0
,0.0
select sleep rthl like rthl,1.0
% sleep #,1.0
= union select nullnullnullnull #,1.0
select theyrightmatter therefore left join order positivedeadid = shapestandard order naturallyor,0.0
select top * leaf element = involved,0.0
['= select not count * all _ listed users field all _ unnamed users field all _ users miscellaneous all _ named users others all _ users tqvy like tqvy'],1.0
select afraid union,0.0
villodrigo,0.0
- union select #,1.0
- union select --,1.0
select * select sleep fzno ykhp like ykhp,1.0
arquitectnico,0.0
wittik,0.0
- vzga = =,1.0
e+,0.0
['then exp ~ 2 select * class select concat • select elt = 4 x... nopu = nopu'],1.0
avda manuel siurot,0.0
unzaga gomariz,0.0
earnest solemnity storytelling risk making hair shirt-like ordeal audience,0.0
=,1.0
|| select tjzy =,1.0
select avg clear problem select sum plane,0.0
['- = one union call select - -'],1.0
= select count * rdb $ field rdb $ type rdb $ collation rdb $ function nqam = nqam,1.0
,0.0
select * select sleep ydpu knbx = knbx,1.0
ysero,0.0
= = cast chr ||chr ||chr ||chr ||chr || select case = else end : : text|| chr ||chr ||chr ||chr ||chr numeric --,1.0
['and boolean mode named rlike select * x select your sleep vwyq #'],1.0
union select nullnullnullnullnullnullnullnull #,1.0
select column_name laidlife,0.0
pettinge,0.0
plaza pont e,0.0
select function whispered full outer join,0.0
['= select the count * sequence rdb $ var field procedure rdb $ class type procedure rdb $ class collation rdb $ function # int kfza'],1.0
,0.0
- =,1.0
select * user id = < @ & union select version --,1.0
['= 4 elt = l sleep - -'],1.0
sant jaume de frontany,0.0
['% = if select foo pg _ x sleep % ='],1.0
['% c char | | 0 char | | char | | to char = 0 regexp _ substring to repeat bit left crypt _ record key char | | char char | | char double null double null - -'],1.0
q,0.0
select islandid id aware badly farther,0.0
collado mediano,0.0
select * club fetch first percent row onlyselect top * rocket,0.0
c/ david -h,0.0
select * select place likely,0.0
- union select --,1.0
los polancos,0.0
- elt = mzrw = mzrw,1.0
- % union select #,1.0
select count * rdb $ field rdb $ type rdb $ collation rdb $ function pshn like pshn,1.0
select * army better interest earn,0.0
select case = else * select mastersysdatabases end --,1.0
- = union select #,1.0
= select count * rdb $ field rdb $ type rdb $ collation rdb $ function qtni = qtni,1.0
['updatexml concat table e port select tab elt = beju and like at beju'],1.0
select count partly window,0.0
regarding issue finance individual parish need extensive discussion became evident,0.0
select longer rocky sweet metal someone null,0.0
['- chronological order - -'],1.0
update making set = know city = mean mind = object,0.0
e ir,0.0
,0.0
pisu @ shamballa-pneumabu,0.0
order --,1.0
['8 select * 1 select some sleep in ydpu - - paxv'],1.0
['= object select count * x sysusers sys statistics sysusers library sys sysusers collected sys subset sysusers collection sys sysusers collection sys sy sysusers sys sysusers collections sys - -'],1.0
jvuo = union select nullnullnullnullnullnullnull #,1.0
=,1.0
select * user id = + @ union select version --,1.0
discoro,0.0
- union select --,1.0
playado,0.0
['def wjdc = = cast chr | | chr | | chr | | chr | | def chr | | select c case = a else if end : : copy text | | chr | | write chr | | return chr | | return chr | | auto chr numeric - -'],1.0
jmib = rlike select case = else end --,1.0
select * user id = = --,1.0
select * nation fetch first row select top percent * basket,0.0
,0.0
e regamiento,0.0
= like abcdefgupper hex randomblob / # hkrp,1.0
select * user id = = --,1.0
select * pretty,0.0
lemunao porxas,0.0
- union select --,1.0
+ select dnxi = = select count * generate_series --,1.0
% union select nullnullnullnullnullnullnullnull #,1.0
select equally gate union select mouth order car,0.0
select bin ;,0.0
nypeshafer @ canovashbv,0.0
select * private piece,0.0
& quot ; & apos ; really important u,0.0
% union select nullnullnullnullnullnullnullnullnull #,1.0
- = --,1.0
= select pg_sleep # awpq,1.0
select avg layer lady select sum writing,0.0
['ex potk = start elt = free sleep #'],1.0
+ select immd = union select nullnullnullnullnullnullnullnull #,1.0
char ||char ||char ||char = regexp_substring repeat right char null gxgi = gxgi,1.0
,0.0
eastman @ beesmerlu,0.0
['his sleep ='],1.0
select * select sleep fzno ssfu = ssfu,1.0
['= select else return drop and function output apqw - -'],1.0
% = select count * sysibmsystables sysibmsystables sysibmsystables --,1.0
select floor sugar,0.0
select * user id = # ; union select version --,1.0
lacivo,0.0
select * user id = union select @ aversion --,1.0
one wanted strong european industry one & apos ; let die year ago,0.0
['% int make _ map set = % ='],1.0
select * select conversation pick,0.0
- = union select #,1.0
['float rnfb = = benchmark over md in c #'],1.0
['= 9 waitfor no delay : : - -'],1.0
zacaras,0.0
select * hair price,0.0
le-van-kim @ la-sexta-f ro,0.0
,0.0
canto,0.0
delete white,0.0
none trader accused wrongdoing,0.0
select * dress = band limit,0.0
c/ errementariena,0.0
['= return select end count * return generate _ series'],1.0
select * jar bird medicine loud,0.0
=,1.0
,0.0
['rlike if select function case = else and end'],1.0
select case = else / select end --,1.0
= select pg_sleep --,1.0
= like abcdefgupper hex randomblob / =,1.0
update block set village = pleasurewhere knowledge =,0.0
select count * sysibmsystables sysibmsystables sysibmsystables,1.0
- elt = jrcj like jrcj,1.0
h,0.0
oknr =,1.0
select * customer city = berlin city = münchen ;,0.0
laskowskaangelus @ juegosgratisinternetlt,0.0
carretera al km del km valldemossa,0.0
= select count * generate_series --,1.0
= char ||char ||char ||char = regexp_substring repeat left crypt_key char ||char ||char null null --,1.0
insert underline dull social value book dry entire,0.0
calle castillo de luna c,0.0
['= utl _ c inaddrget _ port host _ address chr | | m chr | | h chr | | m chr | | h chr | | select case = else end by dual | | chr | | i chr | | chr | | chr | | var chr code jhlj = jhlj'],1.0
['elt = n yfaa read like a yfaa'],1.0
['select case = string else cast return int / select a dual end set dual - -'],1.0
carapopela,0.0
guy,0.0
= union select nullnullnullnullnullnullnullnullnullnull #,1.0
= = select count * generate_series --,1.0
+ select bptu = select case = regexp_substring repeat left crypt_key char ||char ||char null null else char ||char ||char ||char end value +,1.0
marge,0.0
- = union select #,1.0
= like abcdefgupper hex randomblob / --,1.0
select * user id = % & = --,1.0
['% exp ~ 2 select * to select to concat x select parameter elt = x % ='],1.0
,0.0
among others proposal already ruled include proposal bringing sample back mar conducting research moon venus asteroid well proposal area solar physic,0.0
- jciy = make_set = --,1.0
- union select #,1.0
['i elt = z zfkb just like zfkb'],1.0
+ select kzgg =,1.0
\x union select,1.0
select * sky bar select asleep balloon,0.0
select pg_sleep xobx = xobx,1.0
select case = regexp_substring repeat right char null else char ||char ||char ||char end information_schemasystem_users bvdw = bvdw,1.0
|| select exls = sleep ||,1.0
['% public order #'],1.0
['- = to qqpjq | | and select case and else null end result rdb $ for database | | type qzvzq void vkab loop like list vkab'],1.0
jaxh = extractvalue concat c select elt = --,1.0
,0.0
muyz =,1.0
['='],1.0
union select nullnullnullnullnullnullnullnullnull #,1.0
select like abcdefgupper hex randomblob / nxvp = nxvp,1.0
rupp @ djbroadcastgov,0.0
,0.0
,0.0
updatexml concat e select elt = kird = kird,1.0
['= r elt = m sleep - -'],1.0
ynes,0.0
= benchmark md =,1.0
['final end match pfrt = 0 pfrt'],1.0
sleep =,1.0
['='],1.0
select * user id = + = --,1.0
iif = /,1.0
,0.0
['+ 1 select parameter xpby ='],1.0
flight centre share $,0.0
select * instrument fetch first row,0.0
select * user id = < @ $ = --,1.0
soul always hears admonition line let subject may,0.0
dfmm = = select count * generate_series --,1.0
['- to make _ x set = 1 qowe like qowe'],1.0
= select pg_sleep,1.0
['syndrome elt = grey sleep disorder medg = medg'],1.0
movement handling machine shrill warning noise ring site,0.0
['% row > share select count * concat score select position elt = for floor in rand * select union pass select union win select union buy select group % ='],1.0
