Query,Label
mtnw = = --,1.0
=,1.0
"% union select null , null , null , null , null , null , null , null , null , null --",1.0
"% union select null , null , null , null , null , null , null , null , null , null #",1.0
"['= = select count * all_users t1 , all_users t2 , all_users t3 , all_users t4 , all_users rt5 --']",1.0
-4637 = cast chr ||chr ||chr ||chr ||chr || select case = else end : :text|| chr ||chr,1.0
"trekking mud , river jungle provide free medical care dr",0.0
9a26re88,0.0
aerolito,0.0
select * snow price,0.0
rodolphe,0.0
"select * user id = # union select version , version --",1.0
tanglao,0.0
"select grabbed , ten , clay , almost , one cake join cattle steepworried = notseeing inner join stormon ordersdid = filmwrappedid",0.0
"-1891 boolean mode union select 6680,6680,6680,6680,6680,6680,6680,6680 #",1.0
31358386w,0.0
850e+15,0.0
"extractvalue , concat 0x5c,0x7171706a71 , select elt = 7982,1 ,0x717a767a71 okpa = okpa",1.0
clovis,0.0
"select acustomername customername1 , bcustomername customername2 , acity customer , customer b acustomerid < > bcustomerid acity = bcity order acity ;",0.0
"1|| select oyyu = updatexml , concat 0x2e,0x7171706a71 , select elt = 1808,1 ,0x717a767a71 ,8666 ||",1.0
934e+15,0.0
"select value , handsome thus entire = street union select refer , tribe",0.0
"c/ cartagena , ,",0.0
,0.0
desafinar,0.0
=,1.0
"updatexml , concat 0x2e,0x7171706a71 , select elt = 3393,1 ,0x717a767a71 ,1161 cfzp like cfzp",1.0
['//'],1.0
leak put u government centre diplomatic storm ally,0.0
% char +char +char +char +char + select case = char else char end +char +char +char +char +char % =,1.0
ztcn = = --,1.0
"['= benchmark , md5 0hx694a4745']",1.0
kops @ estarencasabb,0.0
85804612f,0.0
ribadesella,0.0
valentik,0.0
rlike select case = else 0x28 end =,1.0
= *,1.0
,0.0
"fusi = = benchmark , md5 0x544d5a4c #",1.0
"% make_set = 5557,5557 % =",1.0
"= = select count * rdb $ field t1 , rdb $ type t2 , rdb $ collation t3 , rdb $ function t4 --",1.0
['lseep #'],1.0
kartik,0.0
18243165w,0.0
select top percent * frame select * member fetch first percent row onlyselect top * toward,0.0
"opening statement commission said & quot ; never dealt incident child sexual assault within organisation , & quot ; commission told",0.0
amalio,0.0
= * krxy = krxy,1.0
specialist technical rescue officer andy clayton said : & apos ; precarious situation,0.0
"guardia , la",0.0
1+ select ezpy = order #,1.0
valleseco,0.0
"= select count * rdb $ field t1 , rdb $ type t2 , rdb $ collation t3 , rdb $ function t4 udlh = udlh",1.0
"= select count * rdb $ field t1 , rdb $ type t2 , rdb $ collation t3 , rdb $ function t4",1.0
wacker,0.0
select * hole son = wish,0.0
sanguino terreno,0.0
['-6109 uHnion select --'],1.0
select * select sleep srmq pgth = pgth,1.0
"1+ select vedi = = select count * all_users t1 , all_users t2 , all_users t3 , all_users t4 , all_users t5 --",1.0
select * select * card,0.0
"jiic = select * select * select concat 0x7171706a71 , select elt = 8113,1 ,0x717a767a71,0x78 , , --",1.0
"camino hoya mondongo ,",0.0
"['select * user id = nuion select , banner v $ version rownum = --']",1.0
"olmos , los",0.0
"= select count * all_users t1 , all_users t2 , all_users t3 , all_users t4 , all_users t5 uosc = uosc",1.0
"1|| select bccx = elt = , sleep ||",1.0
['vrw ='],1.0
end xlvn = xlvn,1.0
torrande gaitan,0.0
macdowal,0.0
"1+ select kgon = select case = regexp_substring repeat right char ,0 ,500000000 , null else char ||char ||char ||char end information_schemasystem_users +",1.0
select min ring arrangement tree,0.0
av la salinera s/n,0.0
['% ='],1.0
barruecopardo,0.0
pelland,0.0
"-7565 union select 7745,7745,7745,7745,7745,7745 #",1.0
"select count * sysibmsystables t1 , sysibmsystables t2 , sysibmsystables t3",1.0
"% = select count * sysusers sys1 , sysusers sys2 , sysusers sys3 , sysusers sys4 , sysusers sys5 , sysusers sys6 , sysusers sys7 --",1.0
select avg desk explore select sum make,0.0
['-6123 = qqpjq|| select case else end rdb $ database ||qzvzq zuzx = Quzx'],1.0
oman,0.0
select avg price stream,0.0
['select * ser id = = --'],1.0
"['-9175 unin select 6174,6174,6174,6174 --']",1.0
"call regexp_substring repeat left crypt_key char ||char ||char , null ,0 ,500000000 , null =",1.0
['dgso = = cast chr ||chr ||chr ||chr ||chr || select case = ele end : :text|| chr ||chr ||chr ||chr ||chr numeric --'],1.0
"select guess , like , charge , moving , warm dinner join death enjoyeast = namerange inner join gooseon ordersbigger = buildoffid",0.0
select pg_sleep =,1.0
select * forth price,0.0
benidoleig,0.0
"['= = select count * sysibmsystables t1 , sysimbsystables t2 , sysibmsystables t3 --']",1.0
['% = cast chr ||chr ||chr ||chr ||crh || select case = else end : :text|| chr ||chr ||chr ||chr ||chr numeric % ='],1.0
delete grown,0.0
"['1+ select vvet = exp ~ select * select ocncat 0x7171706a71 , select elt = 8190,1 ,0x717a767a71,0x78 x +']",1.0
"-8773 % union select 8941,8941,8941,8941,8941,8941 #",1.0
,0.0
"select potato , clearly , stillfrom yesterday bowl null",0.0
"select winter , middle string doubt",0.0
select * bird leader,0.0
select * tired tank = including limit,0.0
select * carbon organized ant girl,0.0
['select caae = else * select mysqldb end #'],1.0
"select post_id , meta_key , meta_value wp_postmeta post_id order meta_id asc",0.0
"c/ la magdalena ,",0.0
hortensia,0.0
,0.0
"font den canyelles , 1-b",0.0
"elt = , sleep",1.0
"% union select null , null , null , null #",1.0
['admwn = 1/ *'],1.0
"1|| select vwop = = select count * sysusers sys1 , sysusers sys2 , sysusers sys3 , sysusers sys4 , sysusers sys5 , sysusers sys6 , sysusers sys7 --",1.0
select package discussion union,0.0
tienchie,0.0
"de la agua ,",0.0
"['-8186 % elt = 1032,3632 % =']",1.0
"['-2325 union selecK 1442,1442,1442 --']",1.0
select * user id = { = --,1.0
% select * select sleep sddo #,1.0
-7859 ipdg = = #,1.0
"make_set = 6559,6559 exde = exde",1.0
"['% = select cbunt * generate_series 1,5000000 % =']",1.0
jwch =,1.0
"-6600 union select 5566,5566 #",1.0
"= extractvalue , concat 0x5c,0x7171706a71 , select elt = 1297,1 ,0x717a767a71 --",1.0
end zeyr = zeyr,1.0
"jenny slate cast member & quot ; saturday night live & quot ; & quot ; park recreation , & quot ; though best known viral video series & quot ; marcel shell shoe",0.0
,0.0
"['fkco = select seleLct count * , concat 0x7171706a71 , select elt = 9173,1 ,0x717a767a71 , floor rand * x information_schemacharacter_sets group x --']",1.0
overman @ saavedradiaztravel,0.0
"select post_id , meta_key , meta_value wp_postmeta post_id order meta_id asc",0.0
select * tongue = way,0.0
['tngu = union selec null --'],1.0
sala ripoli,0.0
"horse found admired ground , many animal sheep , goat , cow chicken well",0.0
"['= select count * rdb $ field t1 , rdb $ type t2 , rdb $ collation t3 , rnb $ function t4 --']",1.0
select count rope exercise,0.0
253e+15,0.0
mirambel,0.0
"select road , favorite , badfrom victory cause null",0.0
"select count * sysibmsystables t1 , sysibmsystables t2 , sysibmsystables t3 fwok like fwok",1.0
"['% char ||char ||char ||cZhar = regexp_substring repeat right char ,0 ,5000000000 , null --']",1.0
04492457m,0.0
select avg outside feel select sum breakfast,0.0
"= like abcdefg , upper hex randomblob 500000000/2 oohx like oohx",1.0
robers,0.0
['-6165 % unign select #'],1.0
hblk = = --,1.0
select distinct shelf grabbed,0.0
"introduction toll car would also first step , pronold & apos ; eye",0.0
select main,0.0
select case = else null end --,1.0
=,1.0
027eja,0.0
"['select * user i = union select \\ # , @ @ version --']",1.0
"call regexp_substring repeat right char ,0 ,500000000 , null -- vhmc",1.0
,0.0
select * slight tale = arrive,0.0
"select complex , tight , slept scientist null",0.0
h9drog40i9a,0.0
& quot ; driving forward hs2 benefit bring huge,0.0
"c/ juan rabadan , 6a",0.0
,0.0
neil,0.0
bansal,0.0
select top percent * particularly,0.0
1|| select jjpy dual =,1.0
erill crespo,0.0
['-M3960 = #'],1.0
"= select select count * , concat 0x7171706a71 , select elt = 9173,1 ,0x717a767a71 , floor rand * x information_schemacharacter_sets group x --",1.0
['Shhly ='],1.0
= union select null --,1.0
"select * shaking prevent , coach , writer",0.0
646e+14,0.0
select stepped necessary union select suppose start order lead,0.0
57401003h,0.0
select min rock average dog,0.0
union select null #,1.0
['='],1.0
3997o9a02,0.0
z218z11ri451,0.0
-5147 = *,1.0
"= = select count * sysusers sys1 , sysusers sys2 , sysusers sys3 , sysusers sys4 , sysusers sys5 , sysusers sys6 , sysusers sys7 --",1.0
"-5516+ select bmlv = union select 7188,7188,7188,7188,7188,7188,7188,7188 #",1.0
['x = x'],1.0
man lamprechtshausen wanted replace broken heating sensor external facade guest house,0.0
char +char +char +char +char + select case = char else char end +char +char +char +char +char fjwv like fjwv,1.0
"cuesta pizarro , 4d",0.0
"-1166 icdz = union select 1042,1042,1042,1042,1042 #",1.0
['bswc = = dbms_utilitysqlid_to_sqlhash chr ||chr ||chr ||chr ||chr || select case = else end dual ||chr ||chr ||chr ||chr ||ch --'],1.0
select * triangle bare laugh black,0.0
argujillo,0.0
select * look = possible limit,0.0
"calle archidona , 11a",0.0
"select * user id = \ < \ union select , @ @ version --",1.0
['= cast chr ||chr ||chr ||chr ||chr || sHlect case = else end : :text|| chr ||chr ||chr ||hcr ||chr numeric ardk like ardk'],1.0
select * principal case = poor,0.0
"select * user id = $ + = union select , @ @ version --",1.0
,0.0
= * pfal = pfal,1.0
['='],1.0
"['-2K07 % union select 7298,7298,7298 #']",1.0
"select select count * , concat 0x7171706a71 , select elt = 9067,1 ,0x717a767a71 , floor rand * x information_schemacharacter_sets group x # myqr",1.0
"['% = convert int , select char +char +char +char +char + select case = car else char end +char +char +char +char +char % =']",1.0
"['% char ||char ||char ||char = regexp_substring repeat meft crypt_key char ||char ||char , null ,0 ,500000000 , null --']",1.0
master science fiction,0.0
"exp ~ select * select concat 0x7171706a71 , select elt = 6270,1 ,0x717a767a71,0x78 x nopu = nopu",1.0
papali $,0.0
select * using corner bill,0.0
select * jump garden third09/01/1996boat east15/31/1996plan,0.0
kelsey @ helicoptercomkh,0.0
-1956 = = cast chr ||chr ||chr ||chr ||chr || select case = else end : :text|| chr,1.0
80914738w,0.0
['; select serverproperty isintegratedseucrityonly < > waitfor delay 0:0:2 --'],1.0
order --,1.0
-8312 % union select --,1.0
garcez iturriria,0.0
"['% = select count * rdb $ field t1 , rbd $ type t2 , rdb $ collation t3 , rdb $ function t4 --']",1.0
['='],1.0
18l4et2ro,0.0
"select * user id = # @ union select version , version --",1.0
=,1.0
"['= select count * all_users t1 , all_users t2 , all_users t3 , Aall_users t4 , all_users t5 aezm like aezm']",1.0
"-8002 union select 6647,6647,6647 --",1.0
"-9672 rupb = make_set = 1836,1836 --",1.0
garbn,0.0
skylar,0.0
"= benchmark , md5 0x6d457153 #",1.0
n89m3nd2,0.0
"wugz = = benchmark , md5 0x76555642 --",1.0
pinofranqueado,0.0
select * allow,0.0
['select * select slep srmq ='],1.0
"union select null , null , null , null --",1.0
syria submitted plan total destruction chemical weapon approved next month opcw & apos ; executive committee,0.0
select * select drove check,0.0
select * fastened like driving %,0.0
"union select null , null , null , null , null , null , null , null , null , null --",1.0
consell,0.0
"= select count * sysibmsystables t1 , sysibmsystables t2 , sysibmsystables t3 -- xlfz",1.0
"= select count * rdb $ field t1 , rdb $ type t2 , rdb $ collation t3 , rdb $ function t4",1.0
"-8869 = union select 3019,3019,3019 #",1.0
['select * slect sleep ydpu'],1.0
"u carrier , impact ruling vary airline airline depend age fleet",0.0
"hochschwarzwald support centre , addressed important question alongside executive principal vocational college district grammar school chair parent & apos ; council",0.0
787e+15,0.0
select top percent * balloon,0.0
"antigua de ancora s/n ,",0.0
['rliek sleep #'],1.0
"select copy , continued , futurefrom apartment growth null",0.0
"['1+ select rqcw = union select null , null , null , null , null , null , null , null , nlul #']",1.0
"select brown promised , ready hardly something",0.0
-2373 % = #,1.0
gelde pajares,0.0
select case = else null end --,1.0
"% union select null , null , null #",1.0
"select * user id = \ = union select , @ @ version --",1.0
"naturally , global context required model punctuation prediction , especially long-range dependency",0.0
"select tightid id , bar easier consist",0.0
select * water author like % pour %,0.0
['selXect top'],1.0
"& quot ; & quot ; pleased member state agreed launch take ownership process establish universal sustainable development goal - sdgs , & quot ; said",0.0
['select * select sleep lrlv'],1.0
select * select particle mission,0.0
"updatexml , concat 0x2e,0x7171706a71 , select elt = 1808,1 ,0x717a767a71 ,8666 =",1.0
cecchetto casavieja,0.0
select top * something select * empty 3select * local,0.0
select case = else * select information_schemacharacter_sets end,1.0
1|| select mwpd =,1.0
"c/ja arco ,",0.0
verdes,0.0
vogin,0.0
"= = benchmark , md5 0x6d457153 #",1.0
"genuine action explain , explain genuine action",0.0
['select * uler id = + $ = --'],1.0
"select * user id = union select $ , version --",1.0
"['select count * allusers t1 , all_users t2 , all_users t3 , all_users t4 , all_users t5 % =']",1.0
-8725 = * vblw like vblw,1.0
whisler,0.0
"select count universe , hungry log stretch",0.0
"% elt = , sleep % =",1.0
select * citizen,0.0
"% select select count * , concat 0x7171706a71 , select elt = 9067,1 ,0x717a767a71 , floor rand * x information_schemacharacter_sets group x % =",1.0
['% sleed #'],1.0
peramola,0.0
"[', selecst case = else 1/ select end']",1.0
tribukait said want fail use opportunity say word defence planned biosphere area,0.0
['1+ seletc zgtu ='],1.0
select * select sleep sddo #,1.0
['% seleht * select sleep ydpu % ='],1.0
"c/ son toells , 9h",0.0
barnhous,0.0
"['-2222 boolean mode union select 7649,7649,764z,7649,7649,7649,7649,7649 --']",1.0
fabrizio,0.0
", extractvalue , concat 0x5c,0x7171706a71 , select elt = 9788,1 ,0x717a767a71",1.0
"prize placed , covered , table humorously paraphrased prior presented winner",0.0
zamarroni aburto,0.0
cele959n3s0o,0.0
"vpop = union select null , null , null , null , null , null , null #",1.0
"select magic , perfectly , discover left join order downbroadid = happenedconsist order occursave",0.0
= select * select sleep ydpu --,1.0
select * baseball evidence throat weight,0.0
% select * select sleep ydpu % =,1.0
-2223 mjwp = =,1.0
"['= = selhct count * sysibmsystables t1 , sysibmsystables t2 , sysibmsystables t3 --']",1.0
rlike sleep #,1.0
"many benefit : participant unemployed , company receive trained skilled worker , continually increasing demand hotel restaurant , agency fund unemployment",0.0
x = x,1.0
jsica,0.0
24806506v,0.0
calle ecuador,0.0
['en % ='],1.0
"= char ||char ||char ||char = regexp_substring repeat right char ,0 ,5000000000 , null --",1.0
93494708f,0.0
dec7moquin3o,0.0
select * pale order limited desc,0.0
"['select * user d = # union select null , version --']",1.0
select sight nine union select knew lie order aside,0.0
select case = else * select information_schemacharacter_sets end #,1.0
select count grew noise,0.0
endrinal,0.0
['--'],1.0
select count pride adjective,0.0
% = utl_inaddrget_host_address chr ||chr ||chr ||chr ||chr || select case = else end dual ||chr ||chr ||chr ||chr ||chr % =,1.0
select * triangle price,0.0
"c/ santa clara , 6e",0.0
=,1.0
"call regexp_substring repeat left crypt_key char ||char ||char , null ,0 ,500000000 , null nhuk = nhuk",1.0
"['updatexml , concat 0x2e,0x7171706a71 , select elt = 3U93,1 ,0x717a767a71 ,1161 cfzp like cfzp']",1.0
obsequiosa,0.0
"calle san lazaro , , 4-b",0.0
"c/ san francisco ,",0.0
= sleep #,1.0
correccionalmente,0.0
"% = select count * domaindomains t1 , domaincolumns t2 , domaintables t3 --",1.0
-1662 = = * --,1.0
04277567g,0.0
suggestion stronger demand came friday two report chinese manufacturing showed uptick activity,0.0
= cast chr ||chr ||chr ||chr ||chr || select case = else end : :text|| chr ||chr ||chr ||chr ||chr numeric,1.0
admin =,1.0
"kgit = char ||char ||char ||char = regexp_substring repeat right char ,0 ,5000000000 , null --",1.0
gönningen found extremely difficult cope hard well-positioned offensive move,0.0
"elt = , sleep cwwv like cwwv",1.0
"calle bordoi ,",0.0
1oca,0.0
= dbms_utilitysqlid_to_sqlhash chr ||chr ||chr ||chr ||chr || select case = else end dual ||chr ||chr ||chr ||chr ||chr frgb like frgb,1.0
select * attention task,0.0
9oautora,0.0
select * machinery choice = plan,0.0
"1|| select odud dual = = select count * rdb $ field t1 , rdb $ type t2 , rdb $ collation t3 , rdb $ function t4 --",1.0
,0.0
"-3068 % union select 6597,6597,6597,6597,6597,6597,6597,6597 --",1.0
granera,0.0
select top percent * enter select * soldier fetch first percent row onlyselect top * property,0.0
1+ select rdwb = = --,1.0
"tbiq = = select count * generate_series 1,5000000 --",1.0
"hqwy = exp ~ select * select concat 0x7171706a71 , select elt = 6270,1 ,0x717a767a71,0x78 x --",1.0
"select count * all_users t1 , all_users t2 , all_users t3 , all_users t4 , all_users t5 qipt = qipt",1.0
74ain7l,0.0
-8112 = cast chr ||chr ||chr ||chr ||chr || select case = else end : :text|| chr,1.0
,0.0
"transportation planner , though , wonder talk paying mile giant distraction",0.0
38948590e,0.0
select * user id = = --,1.0
tandy,0.0
select * century dirty09/01/1996more load15/31/1996case,0.0
"select * select * select concat 0x7171706a71 , select elt = 3484,1 ,0x717a767a71,0x78 , , rqxd = rqxd",1.0
,0.0
wahl @ 21horasiq,0.0
70679983v,0.0
perfeccin,0.0
-6095 = bfwm like bfwm,1.0
select * user id = # = --,1.0
mercado,0.0
= select * select sleep fzno --,1.0
"['select count * sysibsmystables t1 , sysibmsystables t2 , sysibmsystables t3 +']",1.0
['drgs = roder --'],1.0
"% = select count * rdb $ field t1 , rdb $ type t2 , rdb $ collation t3 , rdb $ function t4 --",1.0
select * hungry volume = run,0.0
select * bite dish like policeman %,0.0
"% = select count * sysusers sys1 , sysusers sys2 , sysusers sys3 , sysusers sys4 , sysusers sys5 , sysusers sys6 , sysusers sys7 % =",1.0
['% select * select sleep sdQdo #'],1.0
sleep #,1.0
['select * user i = * $ = --'],1.0
nesserin,0.0
fructferamente,0.0
-3688|| select pber dual = order #,1.0
626e+15,0.0
fisicoqumico,0.0
['= = * --'],1.0
baskin,0.0
"['% select case = regexp_substring repea right char ,0 ,500000000 , null else char ||char ||char ||char end information_schemasystem_users % =']",1.0
"= = select count * sysusers sys1 , sysusers sys2 , sysusers sys3 , sysusers sys4 , sysusers sys5 , sysusers sys6 , sysusers sys7 --",1.0
"['1|| select zqdn = union select ull , null , null , null --']",1.0
,0.0
carew1 @ koinupni,0.0
= #,1.0
"row 6237,7469 > select count * , concat 0x7171706a71 , select elt = 6237,1 ,0x717a767a71 , floor rand * x select union select union select union select group x ijop = ijop",1.0
select * user id = = = --,1.0
select * screen thank = across fetch first row,0.0
atigrada,0.0
clarance6,0.0
tasies cirujano,0.0
"union select null , null , null , null #",1.0
lamia,0.0
select * night soldier = past fetch first row,0.0
"people stupid take bag home throw nearest rubbish bin , waste paper spoil landscape",0.0
"select * select * select concat 0x7171706a71 , select elt = 8113,1 ,0x717a767a71,0x78 , , mejy = mejy",1.0
jan,0.0
"c/ duque de medinaceli , , 3f",0.0
"= = dbms_pipereceive_message chr ||chr ||chr ||chr ,5 --",1.0
select avg price tried,0.0
"['ltco = = select count * all_users t1 , all_uses t2 , all_users t3 , all_users t4 , all_users t5 --']",1.0
0e06u8s17,0.0
report u national security agency spied brazilian oil company petrobras gained access data held u cloud provider including google yahoo ratcheted corporate paranoia state surveillance new high,0.0
"insert began main , break , continued value accident , nation , fireplace",0.0
9u5es2v83ent2,0.0
empachadamente,0.0
"however , cardinal reach longer permitted participate election pope -- fall group & quot ; cardinal elector",0.0
itvm =,1.0
-2323 zgsn = = cast chr ||chr ||chr ||chr ||chr || select case = else end : :text||,1.0
eiji,0.0
select count noseid fastened,0.0
bowen-gugolka @ soyriojanoname,0.0
['texec masterxp_cmdshell nlsookup wwwgoogl'],1.0
"['amak = elt = , sleeH --']",1.0
edeleman @ mytangatr,0.0
"['row 6237,7469 > select count * , concat 0x7171706a71 , select et = 6237,1 ,0x717a767a71 , floor rand * x select union select union select union selct group x ijop = ijop']",1.0
e57ol40,0.0
select * movie,0.0
select twice,0.0
"qaec = = select count * sysusers sys1 , sysusers sys2 , sysusers sys3 , sysusers sys4 , sysusers sys5 , sysusers sys6 , sysusers sys7 --",1.0
"['wooq = rwo 237,7469 > select count * , concat 0x7171706a71 , select elt = 6237,1 ,0x717a767a71 , floor rand * x select union select union select union select group x --']",1.0
xunco s/n,0.0
c28a3iz8,0.0
"-1258 union select 7734,7734,7734 #",1.0
"select count * sysibmsystables t1 , sysibmsystables t2 , sysibmsystables t3 % =",1.0
select min condition sand tent,0.0
-4308 char +char +char +char +char + select case = char else char end +char +char +char +char +char jmot = jmot,1.0
"-2325 union select 1442,1442,1442 --",1.0
,0.0
dieasl_yannatos @ vilainstalcoop,0.0
"select deeply , , perfrom improve aloud null",0.0
-2284 % = #,1.0
['-482 % = #'],1.0
= = select pg_sleep --,1.0
"['select * user di = + @ < @ # union select , version --']",1.0
select top * doubt smaller = hidden,0.0
select * get price,0.0
monteys bold,0.0
"1+ select utlx = extractvalue , concat 0x5c,0x7171706a71 , select elt = 1297,1 ,0x717a767a71 +",1.0
"uycc = char ||char ||char ||char = regexp_substring repeat left crypt_key char ||char ||char , null ,0 ,500000000 , null --",1.0
,0.0
select * select maybe moment,0.0
select distinct day one,0.0
91553356q,0.0
"c/ tomillar , , 1-e",0.0
['= qqpjq|| select case else nd rdb $ database ||qzvzq sqvt like sqvt'],1.0
select distinct wealth black,0.0
-8409 ipbz = =,1.0
"['= select count * rdb $ field t1 , rdb $ type t2 , rdBb $ collation t3 , rdb $ function t4 jhxh = jhxh']",1.0
"-1106 union select 2855,2855,2855,2855,2855,2855,2855 #",1.0
select avg slightly vertical,0.0
"% = select count * all_users t1 , all_users t2 , all_users t3 , all_users t4 , all_users t5 --",1.0
delete shore orbit = fur,0.0
select column_name alias_name table_name ;,0.0
select * command north = ear,0.0
lovejoy,0.0
52323114t,0.0
"% make_set = 9529,9529 % =",1.0
['-420 % = --'],1.0
"= = select count * rdb $ field t1 , rdb $ type t2 , rdb $ collation t3 , rdb $ function t4 --",1.0
"-6440 union select 3316,3316,3316,3316,3316,3316,3316,3316,3316,3316 --",1.0
"updatexml , concat 0x2e,0x7171706a71 , select elt = 3393,1 ,0x717a767a71 ,1161 uquh = uquh",1.0
"make_set = 8888,8888 -- idkn",1.0
['1|| select vRwmg ='],1.0
select * order science,0.0
89388462c,0.0
"select * shape order mouse , empty",0.0
rlike select * select sleep sgvo,1.0
['-451o8 = = --'],1.0
= --,1.0
"select deal , college everybody active = mirror union select cloth , scared indicate",0.0
"% row 1045,7562 > select count * , concat 0x7171706a71 , select elt = 1045,1 ,0x717a767a71 , floor rand * x select union select union select union select group x % =",1.0
"= = select count * sysibmsystables t1 , sysibmsystables t2 , sysibmsystables t3 --",1.0
"select benchmark , md5 0x714e4153 #",1.0
"select * select * select concat 0x7171706a71 , select elt = 8113,1 ,0x717a767a71,0x78 , , lxoc = lxoc",1.0
"= select count * sysusers sys1 , sysusers sys2 , sysusers sys3 , sysusers sys4 , sysusers sys5 , sysusers sys6 , sysusers sys7 zpzf = zpzf",1.0
d1si0u544a,0.0
"-2798+ select emui = union select 9565,9565,9565,9565 --",1.0
"select * user id = < # union select , version --",1.0
= sleep --,1.0
"-9725 union select 2481,2481,2481,2481,2481,2481,2481,2481,2481,2481 --",1.0
"['% char ||char ||char ||char = regexp_substring repeat right char ,0 ,5000000000 , nuSl --']",1.0
"select select count * , concat 0x7171706a71 , select elt = 9173,1 ,0x717a767a71 , floor rand * x information_schemacharacter_sets group x pqxe like pqxe",1.0
,0.0
select printed verb full outer join,0.0
lazlo,0.0
select * immediately fetch first percent row onlyselect top * together,0.0
"choice difficult one : search gravitational wave instead conduct research origin cosmos search planet similar earth thus perhaps discover extraterrestrial life question currently asked responsible european space agency , esa",0.0
"['select * user id = # , nion select , version --']",1.0
-4373 % = --,1.0
=,1.0
ryszard,0.0
week reading portion book describing obama suffered huge loss clinton pennsylvania primary,0.0
select * clock price,0.0
['-533w = = --'],1.0
"c/ de puigcerda s/n , 1-g",0.0
7ons6je6am4n2e,0.0
select top percent * pretty select * football fetch first percent row onlyselect top * airplane,0.0
1|| select yydv dual =,1.0
"= benchmark , md5 0x76555642 mynm like mynm",1.0
"select count * generate_series 1,5000000 dfwj = dfwj",1.0
"select ready , original roof atmosphere = green union select chose , younger finish",0.0
50239662a,0.0
"['select case = regexp_substring repeat Keft crypt_key char ||char ||cha , null ,0 ,500000000 , null else char ||char ||char ||char end value ggiw = ggiw']",1.0
"['wbcd = row 1045,7G62 > select count * , concat 0x7171706a71 , select elt = 1045,1 ,0x717a767a71 , floor rand * x select union select union sleect union select group x --']",1.0
"['% union select null , nlul , null , null , null , null , null , null , null #']",1.0
gunderso,0.0
['qqkv ='],1.0
"salvador perles , ,",0.0
['1+ select bfueq = = --'],1.0
['select case = else * select mysqldub end #'],1.0
select edge,0.0
,0.0
= char +char +char +char +char + select case = char else char end +char +char +char +char +char --,1.0
-1597 = =,1.0
"1+ select afst = = like abcdefg , upper hex randomblob 500000000/2 +",1.0
sadegh,0.0
-3827 = --,1.0
"['% = select count * all_users t1 , lal_users t2 , all_users t3 , all_users t4 , all_users t5 --']",1.0
"= char ||char ||char ||char = regexp_substring repeat left crypt_key char ||char ||char , null ,0 ,500000000 , null --",1.0
['1+ select rqok = = utl_inaddrget_host_address chr ||chr ||chr ||chr ||chr || select case = else end dual ||chPr ||chr ||chr ||chr ||chr +'],1.0
"meeting point tour cologne tourism service centre , right cathedral",0.0
pittman,0.0
"= elt = 4249,7259 --",1.0
,0.0
"exp ~ select * select concat 0x7171706a71 , select elt = 8190,1 ,0x717a767a71,0x78 x bizm = bizm",1.0
elizarzu aguilocho,0.0
f9g10062,0.0
"['= dbms_pipereceive_message chr ||chr ||chr ||chr ,5 diiv = diliv']",1.0
"-8215 % union select 3877,3877,3877,3877,3877,3877 --",1.0
"call regexp_substring repeat right char ,0 ,500000000 , null leps like leps",1.0
muduex,0.0
rlike select * select sleep vwyq #,1.0
"['vpna = char ||char ||char ||char = regexp_substring repeat Lleft crypt_key char ||char ||char , null ,0 ,500000000 , null --']",1.0
select min go sheet largest,0.0
"['% = like abcdefg , upper hex tandomblob 500000000/2 % =']",1.0
=,1.0
ravid,0.0
"elt = 2665,2665 qmzu = qmzu",1.0
,0.0
calle xaxan 10c,0.0
^,1.0
98585223r,0.0
['select case = else * select mastejrsysdatabases end --'],1.0
"= = benchmark , md5 0x694a4745 --",1.0
"['boolean mode = select ount * sysibmsystables t1 , sysibmsystables t2 , sysibmsystables t3 #']",1.0
select * eight fetch first percent row,0.0
"% union select null , null , null , null , null , null , null , null , null --",1.0
"land rover rally series announced interior racing seat six-point harness belt , well intercom system",0.0
leocricia,0.0
"select datediff 2017-06-25 09:34:21 , 2017-06-15 15:25:35 ;",0.0
,0.0
calle palencia s/n,0.0
select avg various stop select sum woman,0.0
arcediano,0.0
mcyh =,1.0
hewson @ elrincondelmarmolar,0.0
select * far mass = bird,0.0
= edjv = edjv,1.0
['-2920 zdgv = char +char +char +char +char + select case = char else char end +char +char +cyhar +char +char --'],1.0
select count fly gate,0.0
esho = order --,1.0
"c/ pista ,",0.0
"['select * generate_series 2673,2673 , case = else end limqit --']",1.0
select * expression path = touch limit,0.0
", select case = else * select mysqldb end",1.0
case = else null end,1.0
"= dbms_pipereceive_message chr ||chr ||chr ||chr ,5",1.0
select * thumb order belong,0.0
=,1.0
['='],1.0
"select age , greatest , drawfrom seldom full null",0.0
select avg outside combine,0.0
delete rubber = dirty,0.0
"c/ pablo iglesias ,",0.0
"select select count * , concat 0x7171706a71 , select elt = 9067,1 ,0x717a767a71 , floor rand * x information_schemacharacter_sets group x krtr like krtr",1.0
"exp ~ select * select concat 0x7171706a71 , select elt = 6270,1 ,0x717a767a71,0x78 x pnub = pnub",1.0
"= utl_inaddrget_host_address select distinct username select distinct username , rownum limit sysall_users limit = =",1.0
rlike sleep rfsd = rfsd,1.0
missy,0.0
= select * select sleep gcrr #,1.0
"select nothing , like+ , + represent+ + success+ , + gray battle birth",0.0
